timestamp,vibration,temperature,pressure,flow_rate
2025-01-01 00:00:00,0.22483570765056166,61.82150526951278,27.626915245800273,64.15542425951675
2025-01-01 01:00:00,0.19308678494144077,62.19450053694635,27.5099824665642,71.56011482450502
2025-01-01 02:00:00,0.23238442690503464,61.90261893895486,25.314264277550116,75.30377274965932
2025-01-01 03:00:00,0.2761514928204013,62.61041804694612,28.04325159917473,81.19735128739754
2025-01-01 04:00:00,0.1882923312638332,63.697178531461915,24.317851183962087,88.19329861285503
2025-01-01 05:00:00,0.18829315215254097,61.7289578428588,25.82246821363141,85.55308754697413
2025-01-01 06:00:00,0.2789606407753696,63.500820497768416,23.401641936783946,70.56540161242012
2025-01-01 07:00:00,0.23837173645764545,61.718327927653114,29.805527730533065,77.02630190267479
2025-01-01 08:00:00,0.1765262807032524,61.65237278750312,29.53690101210941,100.76375588702567
2025-01-01 09:00:00,0.22712800217929824,63.31859461834321,34.333768069632626,97.37792875553501
2025-01-01 10:00:00,0.1768291153593769,63.421936378007615,31.60589985303899,97.30704774131706
2025-01-01 11:00:00,0.35048151509181963,64.60638785907207,29.64858113553199,82.77256675345728
2025-01-01 12:00:00,0.21209811357830172,61.18420259178186,28.827544611438,88.4726584886036
2025-01-01 13:00:00,0.10433598776711012,62.03404902192795,27.90729992862516,95.97060150860727
2025-01-01 14:00:00,0.11375410837434836,63.32298859200332,31.045943147793892,69.06774325054838
2025-01-01 15:00:00,0.17188562353795137,62.541541840563895,29.856971981454034,106.40644320009855
2025-01-01 16:00:00,0.14935844398327883,61.42630715380253,27.321459369029398,86.2732090028893
2025-01-01 17:00:00,0.2157123666297637,62.95831793912544,26.966283166983363,106.86838133265138
2025-01-01 18:00:00,0.15459879622393946,61.78519274100853,28.08259254171283,105.9891600447091
2025-01-01 19:00:00,0.18194759943870034,65.51484503617297,37.15693786553791,94.56306956887616
2025-01-01 20:00:00,0.2732824384460777,64.04484146241826,34.42655583602261,110.00548325701537
2025-01-01 21:00:00,0.18871118497567324,63.104097426355565,30.40997829461782,107.43197344924933
2025-01-01 22:00:00,0.2033764102343962,63.86100670476977,30.297885592482576,96.9103852916536
2025-01-01 23:00:00,0.12876259068932716,62.56479135012338,29.32735925634096,95.78240384808302
2025-01-02 00:00:00,0.17278086377374088,63.265437494375014,25.317926373042894,88.77786228531487
2025-01-02 01:00:00,0.2055461294854933,63.97772029530208,29.47532230369304,81.85611071526131
2025-01-02 02:00:00,0.14245032112888487,62.74549868179431,30.372437509014844,88.35757734694515
2025-01-02 03:00:00,0.21878490091728361,62.24481282848571,25.391845645489287,60.88820740517811
2025-01-02 04:00:00,0.16996806550405977,60.795378041822886,26.85089091883572,80.7878807761557
2025-01-02 05:00:00,0.18541531251033616,62.41686647427851,26.1902406587217,67.38072730424503
2025-01-02 06:00:00,0.16991466938853017,63.32342318456231,26.243569665243044,79.7936919401059
2025-01-02 07:00:00,0.2926139092254469,63.44563342756763,29.13463485977375,85.71056166676708
2025-01-02 08:00:00,0.19932513876310332,63.00436506571841,27.376076909267756,117.39140145749103
2025-01-02 09:00:00,0.3353451043783956,62.67103224733341,35.01678767961647,90.61833271562814
2025-01-02 10:00:00,0.24112724560515947,60.52317843105241,31.45647621461173,94.74295194698017
2025-01-02 11:00:00,0.1389578175014489,62.004784901995265,29.71569765279636,99.04467092924463
2025-01-02 12:00:00,0.21044317975023777,62.19565512894605,31.786135653973545,90.2546889853811
2025-01-02 13:00:00,0.10201649380601123,62.18707103280999,30.295303681074902,109.78559728789257
2025-01-02 14:00:00,0.1335906975550785,63.118556356977926,32.43425984231222,99.29905454634377
2025-01-02 15:00:00,0.4063362982198658,66.01672387843517,29.225671757163177,101.21957023376046
2025-01-02 16:00:00,0.31130826166237513,63.27963322415642,24.86989809283245,106.2017312677416
2025-01-02 17:00:00,0.20856841405949852,62.28326821084354,29.85637371429793,99.28288483624591
2025-01-02 18:00:00,0.2907144871045749,63.28776733319091,25.89648746913173,91.82460871824135
2025-01-02 19:00:00,0.18494481522053557,62.62438476690772,27.82809453284293,99.36979761701534
2025-01-02 20:00:00,0.2604429024968133,63.31101883459746,24.438673884390045,91.43818640486612
2025-01-02 21:00:00,0.16400778958026457,62.620198558746054,31.8964119896467,101.07980889116486
2025-01-02 22:00:00,0.17696806145201063,62.9508123363318,28.586313307370798,109.96937720801796
2025-01-02 23:00:00,0.2528561113109458,62.70968606357449,28.363842025388045,88.25021707727669
2025-01-03 00:00:00,0.21718091447842308,62.95754193400478,28.471474405181144,67.74103198846326
2025-01-03 01:00:00,0.11184799223186331,62.933747609348536,24.087760837577903,80.3939994873574
2025-01-03 02:00:00,0.21620419846973976,60.72810331775356,23.27176067860157,73.85760306604875
2025-01-03 03:00:00,0.18074588597918417,63.1368701583954,26.349133859875177,80.25396219529576
2025-01-03 04:00:00,0.16615389998470206,61.828985154337545,24.394127817458962,82.56322816487761
2025-01-03 05:00:00,0.2305838144420434,61.40416083699604,24.462577269612634,62.85051016857168
2025-01-03 06:00:00,0.25154997612479757,61.395548172145006,28.03218082503837,85.51879542126835
2025-01-03 07:00:00,0.24656400595580993,62.93354161047253,28.576752908242643,70.64265197635801
2025-01-03 08:00:00,0.1580391238388681,62.277425072775145,31.57772843170425,99.77652049435311
2025-01-03 09:00:00,0.1845393812074393,60.81803121601459,32.21755332061446,93.4061766456157
2025-01-03 10:00:00,0.2165631715701782,62.97803781519228,32.4822686400296,94.48042985215706
2025-01-03 11:00:00,0.24877725635611797,61.060391869201176,25.742819582346137,116.93957939617988
2025-01-03 12:00:00,0.6760412881077356,67.63982135851822,20.900823919858933,83.19267520795661
2025-01-03 13:00:00,0.19071705116680915,62.738498925673056,28.940783600860883,109.0468840295359
2025-01-03 14:00:00,0.14468325129969858,63.38557708169505,28.50515150801913,101.50941354202743
2025-01-03 15:00:00,0.14018966879596648,64.28168478646685,31.12082926441741,106.20013574654953
2025-01-03 16:00:00,0.2406262911197099,61.13532367409946,26.539409040208497,104.17378362143452
2025-01-03 17:00:00,0.26781200142854117,62.44752614393695,26.49778278825536,102.54456144686826
2025-01-03 18:00:00,0.19639949392098333,62.22366470495578,31.267145488163436,111.0715590916468
2025-01-03 19:00:00,0.25017664489460123,62.93374968596096,30.975572035021795,101.5650545384427
2025-01-03 20:00:00,0.21808180125238172,62.71566877093362,30.27346531174302,122.85148572217705
2025-01-03 21:00:00,0.1677440122697438,62.14745375726338,28.240173190553726,109.60531572812438
2025-01-03 22:00:00,0.8272340750305275,68.69656223271573,18.758551900286577,60.417270915970086
2025-01-03 23:00:00,0.44186516815901533,61.98666667061556,21.552948103984406,98.23450291017018
2025-01-04 00:00:00,0.19820869804450245,63.48786158240651,27.15354812708542,83.17662079592536
2025-01-04 01:00:00,0.27823218279070033,62.95920418159953,24.880822125714413,80.35597468569631
2025-01-04 02:00:00,0.06901274479551278,63.41776819779514,26.23455297768689,85.49498735177735
2025-01-04 03:00:00,0.2410951252187612,62.18960386352449,28.508100619544,86.37613363867099
2025-01-04 04:00:00,0.20435235341190858,61.84316453130557,29.388944201043216,69.12330411360828
2025-01-04 05:00:00,0.1850496324767066,61.42168493337077,26.412234113922608,90.24862035773197
2025-01-04 06:00:00,0.20458803882677512,62.85891758374066,26.550588657945127,76.02546027611164
2025-01-04 07:00:00,0.10062155426995537,61.46020677547177,26.708959605554888,75.23276395308194
2025-01-04 08:00:00,0.1890164056081244,64.34866306896654,30.549786017821944,94.0087760729446
2025-01-04 09:00:00,0.21785562857558732,61.19235741890656,28.837865399879952,108.08576405990583
2025-01-04 10:00:00,0.2738947022370758,62.7736601192125,24.211629884856833,97.32932301852215
2025-01-04 11:00:00,0.17408648908631763,64.06685470721379,32.385538003294194,93.36448355662293
2025-01-04 12:00:00,0.15957531985534062,63.09908975926381,33.5893778943251,95.76040842556463
2025-01-04 13:00:00,0.6749121478207731,67.67567371249177,18.775200280788575,62.053083410841225
2025-01-04 14:00:00,0.24577010588510373,61.53151635303811,27.866693262162453,91.57836236048513
2025-01-04 15:00:00,0.21643755548298424,61.1182308114323,29.725798955219556,87.604164513469
2025-01-04 16:00:00,0.17351198981164806,63.27005010891759,29.624992232542454,97.30830669504108
2025-01-04 17:00:00,0.22566337165566783,64.00614724077494,31.99103715432592,106.64193270273593
2025-01-04 18:00:00,0.20485387746740202,62.06115000952183,30.109278883290077,105.53875900933227
2025-01-04 19:00:00,0.24843224952664447,61.360938492383646,28.414754339257634,112.56750497546584
2025-01-04 20:00:00,0.1648973453061324,60.04183056945098,27.363181098883903,110.33975817296621
2025-01-04 21:00:00,0.1836168926701116,61.519235156337466,31.73126836963935,94.71403285081622
2025-01-04 22:00:00,0.18039459234339214,62.38634315750096,31.1990224823285,100.19071400753714
2025-01-04 23:00:00,0.12682425259339408,64.09912324083673,32.12111975618364,99.67443905778582
2025-01-05 00:00:00,0.2148060138532288,63.173133692232966,25.25726384870203,62.79157853822491
2025-01-05 01:00:00,0.21305276360899447,62.80508540470675,30.309186419150993,70.26192370472205
2025-01-05 02:00:00,0.20025567283212306,62.09988033869887,23.861349887296974,78.66170658279111
2025-01-05 03:00:00,0.18827064333124263,61.91683428274404,28.27728183852266,78.61682851887355
2025-01-05 04:00:00,0.18123052130907039,64.54773623981805,25.15259387882276,84.09860043364134
